billID,title
hr1828-114,Bankruptcy
hr1828-114,Civil actions and liability
hr1828-114,Congressional oversight
hr1828-114,Department of the Treasury
hr1828-114,Employee leave
hr1828-114,Federal appellate courts
hr1828-114,"Government employee pay, benefits, personnel management"
hr1828-114,"Government ethics and transparency, public corruption"
hr1828-114,Government liability
hr1828-114,Government studies and investigations
hr1828-114,Housing finance and home ownership
hr1828-114,Internal Revenue Service (IRS)
hr1828-114,Jurisdiction and venue
hr1828-114,Legal fees and court costs
hr1828-114,Political movements and philosophies
hr1828-114,Racial and ethnic relations
hr1828-114,Religion
hr1828-114,Right of privacy
hr1828-114,Small business
hr1828-114,"Social work, volunteer service, charitable organizations"
hr1828-114,Specialized courts
hr1828-114,"Tax administration and collection, taxpayers"
hr1828-114,Tax-exempt organizations
hr1828-114,Taxation
hr1828-114,User charges and fees
hr1829-114,Congressional oversight
hr1829-114,Department of Homeland Security
hr1829-114,Foreign language and bilingual programs
hr1829-114,Government information and archives
hr1829-114,Government operations and politics
hr1829-114,Immigration status and procedures
hr183-114,Advisory bodies
hr183-114,Congressional oversight
hr183-114,Executive agency funding and structure
hr183-114,"Government employee pay, benefits, personnel management"
hr183-114,Government operations and politics
hr183-114,Performance measurement
hr1830-114,Indian lands and resources rights
hr1830-114,Intergovernmental relations
hr1830-114,Land use and conservation
hr1830-114,Licensing and registrations
hr1830-114,Public lands and natural resources
hr1830-114,State and local government operations
hr1830-114,Water use and supply
hr1831-114,Advisory bodies
hr1831-114,Census and government statistics
hr1831-114,Congressional oversight
hr1831-114,General taxation matters
hr1831-114,Government information and archives
hr1831-114,Government operations and politics
hr1831-114,Government studies and investigations
hr1831-114,Policy sciences
hr1831-114,Right of privacy
hr1832-114,Accounting and auditing
hr1832-114,Appropriations
hr1832-114,Commerce
hr1832-114,Congressional oversight
hr1832-114,Department of Commerce
hr1832-114,Government trust funds
hr1832-114,Intellectual property
hr1832-114,User charges and fees
hr1833-114,Education
hr1833-114,Government information and archives
hr1833-114,Higher education
hr1833-114,Immigration status and procedures
hr1833-114,Student aid and college costs
hr1834-114,Foreign labor
hr1834-114,Immigration
hr1834-114,U.S. and foreign investments
hr1834-114,Visas and passports
hr1835-114,Aviation and airports
hr1835-114,Department of Transportation
hr1835-114,Employee benefits and pensions
hr1835-114,Executive agency funding and structure
hr1835-114,"Government employee pay, benefits, personnel management"
hr1835-114,Transportation and public works
hr1836-114,Appropriations
hr1836-114,Executive agency funding and structure
hr1836-114,Federal-Indian relations
hr1836-114,"Forests, forestry, trees"
hr1836-114,Intergovernmental relations
hr1836-114,Monuments and memorials
hr1836-114,"Parks, recreation areas, trails"
hr1836-114,Public lands and natural resources
hr1836-114,Roads and highways
hr1836-114,State and local government operations
hr1836-114,"Wilderness and natural areas, wildlife refuges, wild rivers, habitats"
hr1837-114,Administrative law and regulatory procedures
hr1837-114,Congressional oversight
hr1837-114,Government information and archives
hr1837-114,Government operations and politics
hr1837-114,Government studies and investigations
hr1837-114,Postal service
hr1837-114,U.S. Postal Service
hr1837-114,User charges and fees
hr1838-114,California
hr1838-114,Lakes and rivers
hr1838-114,Land transfers
hr1838-114,"Parks, recreation areas, trails"
hr1838-114,Public lands and natural resources
hr1838-114,"Wilderness and natural areas, wildlife refuges, wild rivers, habitats"
hr1839-114,Finance and financial sector
hr1839-114,Financial services and investments
hr1839-114,Securities
hr184-114,Federal-Indian relations
hr184-114,Gambling
hr184-114,Indian lands and resources rights
hr184-114,Native Americans
hr184-114,North Carolina
hr1840-114,Administrative remedies
hr1840-114,Alternative and renewable resources
hr1840-114,Atmospheric science and weather
hr1840-114,Department of the Interior
hr1840-114,Energy revenues and royalties
hr1840-114,"Environmental assessment, monitoring, research"
hr1840-114,Environmental regulatory procedures
hr1840-114,Licensing and registrations
hr1840-114,"Marine and coastal resources, fisheries"
hr1840-114,Military operations and strategy
hr1840-114,Oil and gas
hr1840-114,Public lands and natural resources
hr1840-114,State and local finance
hr1840-114,Virginia
hr1841-114,Banking and financial institutions regulation
hr1841-114,Finance and financial sector
hr1841-114,Financial services and investments
hr1841-114,Securities
hr1842-114,Income tax exclusion
hr1842-114,Indian social and development programs
hr1842-114,Medical education
hr1842-114,Minority health
hr1842-114,Student aid and college costs
hr1842-114,Taxation
hr1843-114,Armed forces and national security
hr1843-114,Disability and paralysis
hr1843-114,"Veterans' education, employment, rehabilitation"
hr1843-114,Veterans' medical care
hr1844-114,North Carolina
hr1844-114,Roads and highways
hr1844-114,Transportation and public works
hr1844-114,Transportation programs funding
hr1845-114,Armed forces and national security
hr1845-114,Employee leave
hr1845-114,Employment discrimination and employee rights
hr1845-114,Military operations and strategy
hr1845-114,Military personnel and dependents
hr1846-114,Advisory bodies
hr1846-114,Appropriations
hr1846-114,Congressional operations and organization
hr1846-114,Government trust funds
hr1846-114,Inflation and prices
hr1846-114,Legislative rules and procedure
hr1846-114,Motor fuels
hr1846-114,Oil and gas
hr1846-114,Public transit
hr1846-114,Roads and highways
hr1846-114,Sales and excise taxes
hr1846-114,Taxation
hr1846-114,Transportation programs funding
hr1847-114,Banking and financial institutions regulation
hr1847-114,Civil actions and liability
hr1847-114,Commodities markets
hr1847-114,Commodity Futures Trading Commission
hr1847-114,Finance and financial sector
hr1847-114,Securities
hr1847-114,Securities and Exchange Commission (SEC)
hr1848-114,Labor and employment
hr1848-114,Labor standards
hr1848-114,"Migrant, seasonal, agricultural labor"
hr1848-114,Worker safety and health
hr1848-114,Youth employment and child labor
hr1849-114,Advisory bodies
hr1849-114,Cardiovascular and respiratory health
hr1849-114,Health
hr1849-114,Health care costs and insurance
hr1849-114,Health facilities and institutions
hr1849-114,Health information and medical records
hr1849-114,Health programs administration and funding
hr1849-114,Hereditary and development disorders
hr1849-114,Medical research
hr1849-114,Medical tests and diagnostic methods
hr1849-114,Medicare
hr1849-114,Research administration and funding
hr185-114,Administrative law and regulatory procedures
hr185-114,Administrative remedies
hr185-114,Economic performance and conditions
hr185-114,Evidence and witnesses
hr185-114,Government information and archives
hr185-114,Government operations and politics
hr185-114,Judicial review and appeals
hr185-114,Office of Management and Budget (OMB)
hr1850-114,Administrative law and regulatory procedures
hr1850-114,Congressional oversight
hr1850-114,Department of Homeland Security
hr1850-114,Detention of persons
hr1850-114,Executive agency funding and structure
hr1850-114,Firearms and explosives
hr1850-114,"Government buildings, facilities, and property"
hr1850-114,"Government employee pay, benefits, personnel management"
hr1850-114,Government operations and politics
hr1850-114,Government studies and investigations
hr1850-114,Law enforcement administration and funding
hr1850-114,Law enforcement officers
hr1850-114,Protection of officials
hr1850-114,User charges and fees
hr1851-114,Department of Homeland Security
hr1851-114,"Government employee pay, benefits, personnel management"
hr1851-114,Government operations and politics
hr1851-114,Law enforcement officers
hr1851-114,Protection of officials
hr1852-114,Income tax credits
hr1852-114,Income tax deductions
hr1852-114,Manufacturing
hr1852-114,Research and development
hr1852-114,Taxation
hr1853-114,Asia
hr1853-114,International affairs
hr1853-114,International organizations and cooperation
hr1853-114,Law enforcement administration and funding
hr1853-114,Taiwan
hr1854-114,Accounting and auditing
hr1854-114,Congressional oversight
hr1854-114,Correctional facilities and imprisonment
hr1854-114,Crime and law enforcement
hr1854-114,Crime prevention
hr1854-114,Crime victims
hr1854-114,"Drug, alcohol, tobacco use"
hr1854-114,Employment and training programs
hr1854-114,First responders and emergency personnel
hr1854-114,Government studies and investigations
hr1854-114,Health programs administration and funding
hr1854-114,Law enforcement administration and funding
hr1854-114,Law enforcement officers
hr1854-114,Medical tests and diagnostic methods
hr1854-114,Mental health
hr1854-114,Performance measurement
hr1854-114,Specialized courts
hr1854-114,Tax-exempt organizations
hr1854-114,"Veterans' education, employment, rehabilitation"
hr1854-114,"Veterans' loans, housing, homeless programs"
hr1854-114,Veterans' medical care
hr1855-114,Alternative treatments
hr1855-114,Business investment and capital
hr1855-114,Drug trafficking and controlled substances
hr1855-114,Income tax credits
hr1855-114,Income tax deductions
hr1855-114,Retail and wholesale trades
hr1855-114,Taxation
hr1856-114,Civil actions and liability
hr1856-114,Congressional oversight
hr1856-114,Corporate finance and management
hr1856-114,Employee benefits and pensions
hr1856-114,Evidence and witnesses
hr1856-114,Government studies and investigations
hr1856-114,Health care costs and insurance
hr1856-114,Health care coverage and access
hr1856-114,Judicial procedure and administration
hr1856-114,Labor and employment
hr1856-114,Labor-management relations
hr1857-114,Armed forces and national security
hr1857-114,Conflicts and wars
hr1857-114,Congressional tributes
hr1857-114,Europe
